#OTU ID	MTC8T1	MTC8T2	MTT8T4	MTT8T6	MTT8T7	MTT8T11	MTT8T12	MTT8T13	MTT8T14	MTT8T15	MTT8T9	MTT8T17	MTB8T21	MTB8T22	MTB8T23	MTB8T24	MTB8T25	MTB8T26	MTB8T27	MTB8T28	MTB8T29	MTB8T30
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	0.0	0.0	6.94936691267e-06	0.0	2.03800886534e-05	0.0	1.57691397934e-05	0.0	0.0	0.0	0.0	1.01286336473e-05	0.0	3.751782096500001e-05	6.36326613724e-06	8.760172750610001e-06	0.0	0.0	2.36774188456e-05	0.0	0.000269020248947	2.53403205044e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.36326613724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	0.0	0.0	3.47468345634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06431682366e-06	3.99309195092e-05	0.0	6.36326613724e-06	0.0	0.0	1.50154659299e-05	0.0	1.05616695887e-05	3.10407979554e-05	5.06806410087e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	5.35521115598e-05	8.57427032959e-05	0.0129814173929	0.0369948939588	0.0115249401334999	0.00277062870949	0.0020972955925299	0.00290212183436	0.00180772002788	0.0024104533906799	0.374109772076	0.0100172186772	0.0007087738212889	0.0185431830119	0.0086794950112	0.0003591670827749	0.000192136381897	0.00406168353404	0.00962881699723	0.0172894531167	0.00378697735056	0.000542282858794
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.000974648430388	0.00424426381315	0.00166784805904	0.000133866248494	0.0012228053192	0.0	7.3589319036e-05	0.0029158110883	7.67985632761e-05	0.00309543834702	0.0	0.0633596677808	2.99481896319e-05	9.37945524124e-06	0.000260893911627	0.000105122073007	3.49338876177e-05	0.0004504639778969	0.0010970537398499	0.000190110052597	0.000289714114251	0.000253403205044
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.0	0.0	0.0	0.0002294849974179	0.0	6.565470875569999e-06	0.0	6.8446269678300006e-06	2.36303271619e-05	1.73413912998e-05	7.78341354573e-05	1.01286336473e-05	0.0	1.87589104825e-05	6.36326613724e-06	0.0	0.0	0.0	0.0	2.11233391775e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0	0.0	4.86455683887e-05	9.56187489243e-06	0.0	0.0	0.0	2.73785078713e-05	1.18151635809e-05	0.0	6.4861779547800006e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.0	0.0	0.0	0.0	0.0	1.31309417511e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	0.0	0.0	0.0	0.0	0.0	6.565470875569999e-06	1.57691397934e-05	2.05338809035e-05	0.0	0.0	0.0	5.06431682366e-06	3.99309195092e-05	9.37945524124e-06	0.0	5.25610365036e-05	1.74669438088e-05	6.00618637196e-05	5.52473106398e-05	0.000190110052597	7.24285285627e-05	4.56125769079e-05
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	2.14208446239e-05	6.00198923072e-05	0.000319670877983	0.0003537893710199	0.000305701329801	0.000124743946636	0.0001103839785539	0.0002327173169059	0.0003780852345899	0.000485558956395	0.0	5.06431682366e-05	0.00025955097681	2.81383657237e-05	7.63591936469e-05	0.000105122073007	1.74669438088e-05	0.0005480645064419	0.00011049462128	0.00099279694134	0.000434571171376	0.0003344922306579
k__Bacteria;p__TM7;c__TM7-3;o__;f__	0.0	0.0	6.25443022141e-05	9.56187489243e-06	5.09502216335e-05	1.96964126267e-05	3.15382795868e-05	0.0	2.36303271619e-05	0.0	6.4861779547800006e-06	5.06431682366e-06	9.98272987731e-06	3.751782096500001e-05	0.0	0.0	1.74669438088e-05	0.0	0.0	0.0	0.0	5.06806410087e-06
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	0.000599783649469	0.0015176458483399	0.0738439728141	0.0144288692127	0.00952769144546	0.0340091391355	0.0353018476175	0.00286789869952	0.0365738388648	0.00665042356348	6.4861779547800006e-06	0.00107869948344	0.0446028370918	0.0895456591881	0.120774791285	0.0496964600141999	0.0458769279139	0.0413000390402	0.0004577634310159	0.00157368876872	0.0017175908202	0.00107949765349
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__	0.0	6.00198923072e-05	0.000555949353014	5.73712493546e-05	5.09502216335e-05	0.000105047534009	0.0	0.0	0.000171319871924	0.0	0.0	5.06431682366e-06	0.0	6.56561866887e-05	1.90897984117e-05	4.380086375299999e-05	3.49338876177e-05	0.000180185591159	0.0	0.0	7.24285285627e-05	0.000101361282017
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	2.14208446239e-05	3.42970813184e-05	9.03417698648e-05	0.00105180623817	0.000519692260661	5.25237670046e-05	0.0033272884964099	0.000130047912389	0.000224488108038	2.60120869497e-05	6.4861779547800006e-06	5.06431682366e-06	0.00066884290178	0.000806633150747	0.0002990735084499	8.760172750610001e-06	0.0	0.00841616865371	0.000149956986022	4.22466783549e-05	5.17346632591e-05	3.04083846052e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.13530725333e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__vadinCA11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__iii1-15;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.907581790469999e-06	0.0	0.0	0.0	1.99654597546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.0	0.0	4.86455683887e-05	0.0	6.11402659602e-05	0.000262618835023	0.0001576913979339	6.84462696783e-05	4.13530725333e-05	8.67069564991e-05	0.0057078366002	9.11577028259e-05	0.000299481896319	0.00015007128386	0.000222714314804	1.75203455012e-05	2.62004157133e-05	3.00309318598e-05	1.57849458971e-05	8.44933567098e-05	3.10407979554e-05	5.06806410087e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum	0.0	0.0	0.0	0.0	0.0	1.31309417511e-05	5.2563799311400005e-06	0.0	0.0	0.0	0.000505921880473	0.0	3.99309195092e-05	0.0	1.27265322745e-05	0.0	0.0	0.0	1.57849458971e-05	0.0	1.03469326518e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36892539357e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74669438088e-05	7.50773296495e-06	0.0	1.05616695887e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae;g__Dermacoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;g__Dietzia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae;g__Gordonia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Frigoribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.36326613724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.16850087662e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87589104825e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.0	0.0	6.94936691267e-06	9.56187489243e-06	0.0	0.0	0.0	8.213552361399999e-05	1.18151635809e-05	0.0	0.0	1.5192950471e-05	3.99309195092e-05	9.37945524124e-06	0.0	8.760172750610001e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Amycolatopsis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06431682366e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	1.0710422312e-05	8.57427032959e-06	0.0117374807155	0.00106136811306	0.00336271462781	0.00107017175272	0.00542984046887	0.0129295003422	0.00858962392334	0.00363302147731	0.0104492326851	0.00192950470981	0.0009783075279769	0.000178209649584	0.000101812258196	2.62805182518e-05	3.49338876177e-05	0.00554070692814	3.15698917942e-05	0.000105616695887	8.27754612145e-05	1.52041923026e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	4.28416892478e-05	2.57228109888e-05	0.000729683525831	0.0002294849974179	0.000224180975187	0.00436603813225	0.00403689978712	0.0003832991101979	0.00116379361272	0.000893081651941	0.00263987442759	0.000921705661906	0.0020664250846	0.00314211750582	0.00264075544696	0.000499329846785	0.000585142617596	0.000765788762425	0.000220989242559	0.000718193532034	0.000103469326518	3.04083846052e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	1.0710422312e-05	1.71485406592e-05	2.0848100738e-05	2.86856246773e-05	0.0	6.56547087557e-05	0.000120896738416	0.000102669404517	9.45213086475e-05	6.06948695494e-05	0.0	0.0	0.000179689137792	0.000131312373377	7.63591936469e-05	3.50406910024e-05	1.74669438088e-05	1.50154659299e-05	7.89247294855e-06	3.16850087662e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.0	0.0	6.94936691267e-06	0.0	0.0	1.31309417511e-05	0.0	2.73785078713e-05	0.0	8.670695649910001e-06	0.0	1.5192950471e-05	1.99654597546e-05	0.0	1.90897984117e-05	1.75203455012e-05	8.73347190442e-06	7.50773296495e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.000342733513982	6.00198923072e-05	0.00038916454711	0.0006310837429	0.000275131196821	0.00178580807816	0.000904097348156	0.00158795345654	0.00222125075322	0.0035809973034099	7.78341354573e-05	0.000779904790844	0.00298483623332	0.0010223606212999	0.000769955202606	0.000490569674034	0.0003580723480809	0.00195951830385	0.000252559134354	0.00083437189751	0.000248326383644	0.000136837730724
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella	0.0	0.0	6.94936691267e-06	0.0	0.0	1.31309417511e-05	0.0	0.0	5.907581790469999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06806410087e-06
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.98272987731e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__5-7N15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.018025640751	0.0496021538567	0.0918358837509999	0.0560995199939	0.041361389922	0.1355835390509999	0.0761596888223	0.0403490759754	0.151671254889	0.0961493440618999	0.2374654611019999	0.0753823559202	0.225559781578	0.0602723793801999	0.0875139991855	0.160022075635	0.0969677385548	0.165545511877	0.1108892449269999	0.226526689339	0.0937845975561	0.0485419179581999
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae;g__Cytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	2.10255197246e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.0014459070121099	0.00217786466372	0.00295348093789	0.00545026868868	0.00227237988485	0.00825279689059	0.00188704039528	0.00497604380561	0.00983021609934	0.00548855034639	0.137824795361	0.00205104831358	0.00739720283909	0.00638740901928	0.00925855222969	0.0107662523105	0.00646276920927	0.0190245953332	0.0091947309850599	0.0310513085909	0.0056908129585	0.00195627274294
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.0	0.0	0.000145936705166	0.0	0.000468742039028	0.00101108251484	0.000452048674078	0.000102669404517	0.000147689544762	8.670695649910001e-06	1.94585338643e-05	2.53215841183e-05	0.000209637327424	1.87589104825e-05	5.09061290979e-05	0.0	1.74669438088e-05	0.0	0.000205204296662	1.05616695887e-05	0.000289714114251	0.0001064293461179
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.712907129928	0.6853585759849999	0.24087200656	0.317492493928	0.56050338819	0.2120187509849999	0.238429393677	0.504757015743	0.24195091981	0.532727540731	0.0225589269267	0.486493467031	0.051181456081	0.0632081488706999	0.0925473427001	0.3898276874019999	0.475755881993	0.170860986816	0.422097345761	0.0233412897910999	0.607809864766	0.724312517105
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.00082470251802	0.00210927050108	0.00587916440812	0.003289284963	0.00223161970755	0.00782604128368	0.0023969092486	0.00229979466119	0.0070063920035	0.0046735049553	1.29723559096e-05	0.00107363516662	0.00429257384724	0.00362984917836	0.0027043881083299	0.00492321708584	0.003746659447	0.00857383104598	0.00206782791252	0.0133182653514	0.00203834573241	0.000962932179166
